"Step","zerobase_linbeta_numdata5lag2noise1.0lo128hi128sz00001max50000_0706_121731 - loss","zerobase_linbeta_numdata5lag2noise1.0lo128hi128sz00001max50000_0706_121731 - loss__MIN","zerobase_linbeta_numdata5lag2noise1.0lo128hi128sz00001max50000_0706_121731 - loss__MAX"
"9680","2233.546630859375","2233.546630859375","2233.546630859375"
"9700","2510.064208984375","2510.064208984375","2510.064208984375"
"9720","2353.089111328125","2353.089111328125","2353.089111328125"
"9740","2121.1142578125","2121.1142578125","2121.1142578125"
"9760","2074.256103515625","2074.256103515625","2074.256103515625"
"9780","2281.75927734375","2281.75927734375","2281.75927734375"
"9800","2229.164306640625","2229.164306640625","2229.164306640625"
"9820","2104.935302734375","2104.935302734375","2104.935302734375"
"9840","2464.4384765625","2464.4384765625","2464.4384765625"
"9860","2237.217041015625","2237.217041015625","2237.217041015625"
"9880","2307.90185546875","2307.90185546875","2307.90185546875"
"9900","2201.597900390625","2201.597900390625","2201.597900390625"
"9920","2478.268798828125","2478.268798828125","2478.268798828125"
"9940","2547.04638671875","2547.04638671875","2547.04638671875"
"9960","2341.06884765625","2341.06884765625","2341.06884765625"
"9980","2270.14208984375","2270.14208984375","2270.14208984375"
"10000","2150.5771484375","2150.5771484375","2150.5771484375"
"10020","2389.364501953125","2389.364501953125","2389.364501953125"
"10040","1963.9090576171875","1963.9090576171875","1963.9090576171875"
"10060","2476.071044921875","2476.071044921875","2476.071044921875"
"10080","2448.96875","2448.96875","2448.96875"
"10100","2356.93798828125","2356.93798828125","2356.93798828125"
"10120","2436.1025390625","2436.1025390625","2436.1025390625"
"10140","2185.134521484375","2185.134521484375","2185.134521484375"
"10160","2118.196533203125","2118.196533203125","2118.196533203125"
"10180","2108.55908203125","2108.55908203125","2108.55908203125"
"10200","2190.838623046875","2190.838623046875","2190.838623046875"
"10220","2178.8740234375","2178.8740234375","2178.8740234375"
"10240","2112.6875","2112.6875","2112.6875"
"10260","2266.8525390625","2266.8525390625","2266.8525390625"
"10280","2318.168212890625","2318.168212890625","2318.168212890625"
"10300","2107.657470703125","2107.657470703125","2107.657470703125"
"10320","2337.5576171875","2337.5576171875","2337.5576171875"
"10340","1873.7093505859375","1873.7093505859375","1873.7093505859375"
"10360","2258.579833984375","2258.579833984375","2258.579833984375"
"10380","2317.240234375","2317.240234375","2317.240234375"
"10400","2222.56201171875","2222.56201171875","2222.56201171875"
"10420","2405.78515625","2405.78515625","2405.78515625"
"10440","2407.6787109375","2407.6787109375","2407.6787109375"
"10460","2270.486328125","2270.486328125","2270.486328125"
"10480","2277.787841796875","2277.787841796875","2277.787841796875"
"10500","2282.55908203125","2282.55908203125","2282.55908203125"
"10520","2075.69287109375","2075.69287109375","2075.69287109375"
"10540","2384.816162109375","2384.816162109375","2384.816162109375"
"10560","2305.63427734375","2305.63427734375","2305.63427734375"
"10580","2058.0419921875","2058.0419921875","2058.0419921875"
"10600","2275.370361328125","2275.370361328125","2275.370361328125"
"10620","1983.4058837890625","1983.4058837890625","1983.4058837890625"
"10640","2285.75732421875","2285.75732421875","2285.75732421875"
"10660","2387.7978515625","2387.7978515625","2387.7978515625"
"10680","2240.277099609375","2240.277099609375","2240.277099609375"
"10700","2219.07470703125","2219.07470703125","2219.07470703125"
"10720","2442.463134765625","2442.463134765625","2442.463134765625"
"10740","2319.783447265625","2319.783447265625","2319.783447265625"
"10760","2076.2578125","2076.2578125","2076.2578125"
"10780","2391.68115234375","2391.68115234375","2391.68115234375"
"10800","2200.12109375","2200.12109375","2200.12109375"
"10820","2334.455322265625","2334.455322265625","2334.455322265625"
"10840","2170.0068359375","2170.0068359375","2170.0068359375"
"10860","2091.009521484375","2091.009521484375","2091.009521484375"
"10880","2363.59765625","2363.59765625","2363.59765625"
"10900","2113.596923828125","2113.596923828125","2113.596923828125"
"10920","2046.544677734375","2046.544677734375","2046.544677734375"
"10940","2212.3447265625","2212.3447265625","2212.3447265625"
"10960","2271.771484375","2271.771484375","2271.771484375"
"10980","2109.376220703125","2109.376220703125","2109.376220703125"
"11000","1861.512451171875","1861.512451171875","1861.512451171875"
"11020","2116.066650390625","2116.066650390625","2116.066650390625"
"11040","2351.7080078125","2351.7080078125","2351.7080078125"
"11060","2236.54638671875","2236.54638671875","2236.54638671875"
"11080","2176.81298828125","2176.81298828125","2176.81298828125"
"11100","2097.97705078125","2097.97705078125","2097.97705078125"
"11120","2244.0283203125","2244.0283203125","2244.0283203125"
"11140","2376.574951171875","2376.574951171875","2376.574951171875"
"11160","2182.37255859375","2182.37255859375","2182.37255859375"
"11180","2237.51416015625","2237.51416015625","2237.51416015625"
"11200","2297.023681640625","2297.023681640625","2297.023681640625"
"11220","2257.600830078125","2257.600830078125","2257.600830078125"
"11240","2023.9771728515625","2023.9771728515625","2023.9771728515625"
"11260","2221.228759765625","2221.228759765625","2221.228759765625"
"11280","2250.945556640625","2250.945556640625","2250.945556640625"
"11300","2218.58642578125","2218.58642578125","2218.58642578125"
"11320","2145.9267578125","2145.9267578125","2145.9267578125"
"11340","2411.39111328125","2411.39111328125","2411.39111328125"
"11360","1993.3604736328125","1993.3604736328125","1993.3604736328125"
"11380","2247.93115234375","2247.93115234375","2247.93115234375"
"11400","2191.7158203125","2191.7158203125","2191.7158203125"
"11420","2333.59912109375","2333.59912109375","2333.59912109375"
"11440","2197.659423828125","2197.659423828125","2197.659423828125"
"11460","2050.1005859375","2050.1005859375","2050.1005859375"
"11480","1991.4715576171875","1991.4715576171875","1991.4715576171875"
"11500","1955.8734130859375","1955.8734130859375","1955.8734130859375"
"11520","2266.099853515625","2266.099853515625","2266.099853515625"
"11540","2096.000244140625","2096.000244140625","2096.000244140625"
"11560","2198.167236328125","2198.167236328125","2198.167236328125"
"11580","2282.735595703125","2282.735595703125","2282.735595703125"
"11600","2392.825439453125","2392.825439453125","2392.825439453125"
"11620","1983.43603515625","1983.43603515625","1983.43603515625"
"11640","2284.085693359375","2284.085693359375","2284.085693359375"
"11660","2030.302490234375","2030.302490234375","2030.302490234375"
"11680","2092.658203125","2092.658203125","2092.658203125"
"11700","2337.0693359375","2337.0693359375","2337.0693359375"
"11720","2183.239013671875","2183.239013671875","2183.239013671875"
"11740","2087.4765625","2087.4765625","2087.4765625"
"11760","2463.444580078125","2463.444580078125","2463.444580078125"
"11780","2510.640625","2510.640625","2510.640625"
"11800","1993.4056396484375","1993.4056396484375","1993.4056396484375"
"11820","2327.97705078125","2327.97705078125","2327.97705078125"
"11840","1932.78271484375","1932.78271484375","1932.78271484375"
"11860","2318.0654296875","2318.0654296875","2318.0654296875"
"11880","2198.13720703125","2198.13720703125","2198.13720703125"
"11900","2379.772705078125","2379.772705078125","2379.772705078125"
"11920","2100.705078125","2100.705078125","2100.705078125"
"11940","2201.33984375","2201.33984375","2201.33984375"
"11960","2158.45458984375","2158.45458984375","2158.45458984375"
"11980","2221.97021484375","2221.97021484375","2221.97021484375"
"12000","2058.87060546875","2058.87060546875","2058.87060546875"
"12020","2203.444580078125","2203.444580078125","2203.444580078125"
"12040","2176.069091796875","2176.069091796875","2176.069091796875"
"12060","2473.483154296875","2473.483154296875","2473.483154296875"
"12080","2136.878662109375","2136.878662109375","2136.878662109375"
"12100","2282.596923828125","2282.596923828125","2282.596923828125"
"12120","2297.093505859375","2297.093505859375","2297.093505859375"
"12140","2202.94189453125","2202.94189453125","2202.94189453125"
"12160","2175.23046875","2175.23046875","2175.23046875"
"12180","2081.542724609375","2081.542724609375","2081.542724609375"
"12200","2136.139404296875","2136.139404296875","2136.139404296875"
"12220","2310.953125","2310.953125","2310.953125"
"12240","2485.46923828125","2485.46923828125","2485.46923828125"
"12260","2271.21533203125","2271.21533203125","2271.21533203125"
"12280","2040.683837890625","2040.683837890625","2040.683837890625"
"12300","2186.43798828125","2186.43798828125","2186.43798828125"
"12320","2076.406005859375","2076.406005859375","2076.406005859375"
"12340","2280.014892578125","2280.014892578125","2280.014892578125"
"12360","2000.949951171875","2000.949951171875","2000.949951171875"
"12380","2272.499267578125","2272.499267578125","2272.499267578125"
"12400","2122.600341796875","2122.600341796875","2122.600341796875"
"12420","2094.7900390625","2094.7900390625","2094.7900390625"
"12440","2255.343994140625","2255.343994140625","2255.343994140625"
"12460","2276.982177734375","2276.982177734375","2276.982177734375"
"12480","1957.2669677734375","1957.2669677734375","1957.2669677734375"
"12500","2087.20703125","2087.20703125","2087.20703125"
"12520","2217.080322265625","2217.080322265625","2217.080322265625"
"12540","2218.08154296875","2218.08154296875","2218.08154296875"
"12560","2500.463623046875","2500.463623046875","2500.463623046875"
"12580","2059.171630859375","2059.171630859375","2059.171630859375"
"12600","2141.20703125","2141.20703125","2141.20703125"
"12620","2184.885986328125","2184.885986328125","2184.885986328125"
"12640","2099.29833984375","2099.29833984375","2099.29833984375"
"12660","2092.66015625","2092.66015625","2092.66015625"
"12680","2019.5025634765625","2019.5025634765625","2019.5025634765625"
"12700","2058.005615234375","2058.005615234375","2058.005615234375"
"12720","2295.04248046875","2295.04248046875","2295.04248046875"
"12740","2041.7362060546875","2041.7362060546875","2041.7362060546875"
"12760","1950.1524658203125","1950.1524658203125","1950.1524658203125"
"12780","1853.160888671875","1853.160888671875","1853.160888671875"
"12800","2128.47265625","2128.47265625","2128.47265625"
"12820","1888.8509521484375","1888.8509521484375","1888.8509521484375"
"12840","2215.6484375","2215.6484375","2215.6484375"
"12860","1945.1785888671875","1945.1785888671875","1945.1785888671875"
"12880","1939.109375","1939.109375","1939.109375"
"12900","2058.322021484375","2058.322021484375","2058.322021484375"
"12920","1985.3353271484375","1985.3353271484375","1985.3353271484375"
"12940","2055.572509765625","2055.572509765625","2055.572509765625"
"12960","2085.047119140625","2085.047119140625","2085.047119140625"
"12980","2210.490234375","2210.490234375","2210.490234375"
"13000","2281.84521484375","2281.84521484375","2281.84521484375"
"13020","2232.91357421875","2232.91357421875","2232.91357421875"
"13040","2034.747802734375","2034.747802734375","2034.747802734375"
"13060","2010.136962890625","2010.136962890625","2010.136962890625"
"13080","2315.76220703125","2315.76220703125","2315.76220703125"
"13100","2186.945068359375","2186.945068359375","2186.945068359375"
"13120","2089.534912109375","2089.534912109375","2089.534912109375"
"13140","2207.6845703125","2207.6845703125","2207.6845703125"
"13160","2169.05029296875","2169.05029296875","2169.05029296875"
"13180","2179.226806640625","2179.226806640625","2179.226806640625"
"13200","2091.900146484375","2091.900146484375","2091.900146484375"
"13220","2060.697021484375","2060.697021484375","2060.697021484375"
"13240","2135.87744140625","2135.87744140625","2135.87744140625"
"13260","1899.613037109375","1899.613037109375","1899.613037109375"
"13280","1934.669921875","1934.669921875","1934.669921875"
"13300","2224.880615234375","2224.880615234375","2224.880615234375"
"13320","1981.24365234375","1981.24365234375","1981.24365234375"
"13340","2072.792724609375","2072.792724609375","2072.792724609375"
"13360","2143.924560546875","2143.924560546875","2143.924560546875"
"13380","1872.7611083984375","1872.7611083984375","1872.7611083984375"
"13400","2131.63916015625","2131.63916015625","2131.63916015625"
"13420","1856.7962646484375","1856.7962646484375","1856.7962646484375"
"13440","2079.60400390625","2079.60400390625","2079.60400390625"
"13460","1920.6478271484375","1920.6478271484375","1920.6478271484375"
"13480","2265.87109375","2265.87109375","2265.87109375"
"13500","1954.3427734375","1954.3427734375","1954.3427734375"
"13520","2060.360107421875","2060.360107421875","2060.360107421875"
"13540","2164.76171875","2164.76171875","2164.76171875"
"13560","1977.472900390625","1977.472900390625","1977.472900390625"
"13580","2082.401611328125","2082.401611328125","2082.401611328125"
"13600","1897.843505859375","1897.843505859375","1897.843505859375"
"13620","2013.6995849609375","2013.6995849609375","2013.6995849609375"
"13640","2030.8663330078125","2030.8663330078125","2030.8663330078125"
"13660","1891.558349609375","1891.558349609375","1891.558349609375"
"13680","2160.518798828125","2160.518798828125","2160.518798828125"
"13700","2336.552490234375","2336.552490234375","2336.552490234375"
"13720","1914.879638671875","1914.879638671875","1914.879638671875"
"13740","1926.81884765625","1926.81884765625","1926.81884765625"
"13760","1913.427490234375","1913.427490234375","1913.427490234375"
"13780","1961.2115478515625","1961.2115478515625","1961.2115478515625"
"13800","1989.9874267578125","1989.9874267578125","1989.9874267578125"
"13820","1887.9212646484375","1887.9212646484375","1887.9212646484375"
"13840","2017.918701171875","2017.918701171875","2017.918701171875"
"13860","2088.615966796875","2088.615966796875","2088.615966796875"
"13880","2088.037841796875","2088.037841796875","2088.037841796875"
"13900","2107.748046875","2107.748046875","2107.748046875"
"13920","1977.80419921875","1977.80419921875","1977.80419921875"
"13940","2100.468017578125","2100.468017578125","2100.468017578125"
"13960","2118.243896484375","2118.243896484375","2118.243896484375"
"13980","1814.1826171875","1814.1826171875","1814.1826171875"
"14000","1983.8133544921875","1983.8133544921875","1983.8133544921875"
"14020","2058.937744140625","2058.937744140625","2058.937744140625"
"14040","1954.5596923828125","1954.5596923828125","1954.5596923828125"
"14060","1963.53369140625","1963.53369140625","1963.53369140625"
"14080","2427.92529296875","2427.92529296875","2427.92529296875"
"14100","1759.67041015625","1759.67041015625","1759.67041015625"
"14120","2220.863037109375","2220.863037109375","2220.863037109375"
"14140","2260.955810546875","2260.955810546875","2260.955810546875"
"14160","1611.9375","1611.9375","1611.9375"
"14180","2119.02001953125","2119.02001953125","2119.02001953125"
"14200","1969.51806640625","1969.51806640625","1969.51806640625"
"14220","2003.9315185546875","2003.9315185546875","2003.9315185546875"
"14240","2021.1033935546875","2021.1033935546875","2021.1033935546875"
"14260","1944.5980224609375","1944.5980224609375","1944.5980224609375"
"14280","1960.14453125","1960.14453125","1960.14453125"
"14300","1884","1884","1884"
"14320","1984.452880859375","1984.452880859375","1984.452880859375"
"14340","1796.4124755859375","1796.4124755859375","1796.4124755859375"
"14360","2043.1685791015625","2043.1685791015625","2043.1685791015625"
"14380","1891.8763427734375","1891.8763427734375","1891.8763427734375"
"14400","2223.08154296875","2223.08154296875","2223.08154296875"
"14420","2129.447509765625","2129.447509765625","2129.447509765625"
"14440","2260.720458984375","2260.720458984375","2260.720458984375"
"14460","1956.525146484375","1956.525146484375","1956.525146484375"
"14480","1787.02880859375","1787.02880859375","1787.02880859375"
"14500","2063.252685546875","2063.252685546875","2063.252685546875"
"14520","2154.568359375","2154.568359375","2154.568359375"
"14540","1939.712890625","1939.712890625","1939.712890625"
"14560","1986.400634765625","1986.400634765625","1986.400634765625"
"14580","1863.176513671875","1863.176513671875","1863.176513671875"
"14600","2021.837158203125","2021.837158203125","2021.837158203125"
"14620","2068.206787109375","2068.206787109375","2068.206787109375"
"14640","2247.659423828125","2247.659423828125","2247.659423828125"
"14660","2059.456787109375","2059.456787109375","2059.456787109375"
"14680","2072.358154296875","2072.358154296875","2072.358154296875"
"14700","2120.07958984375","2120.07958984375","2120.07958984375"
"14720","1917.3836669921875","1917.3836669921875","1917.3836669921875"
"14740","2076.195068359375","2076.195068359375","2076.195068359375"
"14760","1939.08935546875","1939.08935546875","1939.08935546875"
"14780","1772.4622802734375","1772.4622802734375","1772.4622802734375"
"14800","2014.5286865234375","2014.5286865234375","2014.5286865234375"
"14820","1729.784912109375","1729.784912109375","1729.784912109375"
"14840","2070.499267578125","2070.499267578125","2070.499267578125"
"14860","1937.66650390625","1937.66650390625","1937.66650390625"
"14880","1932.5943603515625","1932.5943603515625","1932.5943603515625"
"14900","2377.599365234375","2377.599365234375","2377.599365234375"
"14920","1915.641357421875","1915.641357421875","1915.641357421875"
"14940","1999.9427490234375","1999.9427490234375","1999.9427490234375"
"14960","1954.7674560546875","1954.7674560546875","1954.7674560546875"
"14980","1986.8736572265625","1986.8736572265625","1986.8736572265625"
"15000","1946.601806640625","1946.601806640625","1946.601806640625"
"15020","1933.9949951171875","1933.9949951171875","1933.9949951171875"
"15040","2060.6396484375","2060.6396484375","2060.6396484375"
"15060","2007.294189453125","2007.294189453125","2007.294189453125"
"15080","2152.804443359375","2152.804443359375","2152.804443359375"
"15100","1795.515625","1795.515625","1795.515625"
"15120","2004.8521728515625","2004.8521728515625","2004.8521728515625"
"15140","1981.4537353515625","1981.4537353515625","1981.4537353515625"
"15160","2245.33935546875","2245.33935546875","2245.33935546875"
"15180","1934.3033447265625","1934.3033447265625","1934.3033447265625"
"15200","2357.14404296875","2357.14404296875","2357.14404296875"
"15220","2073.016845703125","2073.016845703125","2073.016845703125"
"15240","1945.0921630859375","1945.0921630859375","1945.0921630859375"
"15260","1879.5355224609375","1879.5355224609375","1879.5355224609375"
"15280","2012.7265625","2012.7265625","2012.7265625"
"15300","2064.157470703125","2064.157470703125","2064.157470703125"
"15320","1905.9595947265625","1905.9595947265625","1905.9595947265625"
"15340","1893.8004150390625","1893.8004150390625","1893.8004150390625"
"15360","1860.2518310546875","1860.2518310546875","1860.2518310546875"
"15380","1800.29638671875","1800.29638671875","1800.29638671875"
"15400","1921.3309326171875","1921.3309326171875","1921.3309326171875"
"15420","1962.7061767578125","1962.7061767578125","1962.7061767578125"
"15440","2194.726318359375","2194.726318359375","2194.726318359375"
"15460","1730.8192138671875","1730.8192138671875","1730.8192138671875"
"15480","2001.3387451171875","2001.3387451171875","2001.3387451171875"
"15500","1788.9498291015625","1788.9498291015625","1788.9498291015625"
"15520","2184.336669921875","2184.336669921875","2184.336669921875"
"15540","1822.9271240234375","1822.9271240234375","1822.9271240234375"
"15560","2224.601318359375","2224.601318359375","2224.601318359375"
"15580","1700.958984375","1700.958984375","1700.958984375"
"15600","2025.376708984375","2025.376708984375","2025.376708984375"
"15620","2147.028564453125","2147.028564453125","2147.028564453125"
"15640","2274.784423828125","2274.784423828125","2274.784423828125"
"15660","1945.810791015625","1945.810791015625","1945.810791015625"
"15680","2033.8818359375","2033.8818359375","2033.8818359375"
"15700","2160.373779296875","2160.373779296875","2160.373779296875"
"15720","1848.176513671875","1848.176513671875","1848.176513671875"
"15740","2258.480224609375","2258.480224609375","2258.480224609375"
"15760","1925.638427734375","1925.638427734375","1925.638427734375"
"15780","2222.302734375","2222.302734375","2222.302734375"
"15800","2144.734619140625","2144.734619140625","2144.734619140625"
"15820","1809.515625","1809.515625","1809.515625"
"15840","1978.8189697265625","1978.8189697265625","1978.8189697265625"
"15860","2065.501708984375","2065.501708984375","2065.501708984375"
"15880","1961.3448486328125","1961.3448486328125","1961.3448486328125"
"15900","2097.625","2097.625","2097.625"
"15920","2011.8515625","2011.8515625","2011.8515625"
"15940","2047.657470703125","2047.657470703125","2047.657470703125"
"15960","1988.062744140625","1988.062744140625","1988.062744140625"
"15980","2180.509521484375","2180.509521484375","2180.509521484375"
"16000","2130.9248046875","2130.9248046875","2130.9248046875"
"16020","1811.5079345703125","1811.5079345703125","1811.5079345703125"
"16040","1828.76806640625","1828.76806640625","1828.76806640625"
"16060","1975.17529296875","1975.17529296875","1975.17529296875"
"16080","1768.489501953125","1768.489501953125","1768.489501953125"
"16100","2035.7493896484375","2035.7493896484375","2035.7493896484375"
"16120","1706.88037109375","1706.88037109375","1706.88037109375"
"16140","2002.89990234375","2002.89990234375","2002.89990234375"
"16160","2098.167724609375","2098.167724609375","2098.167724609375"
"16180","1864.063232421875","1864.063232421875","1864.063232421875"
"16200","2109.225830078125","2109.225830078125","2109.225830078125"
"16220","1995.2840576171875","1995.2840576171875","1995.2840576171875"
"16240","1876.978759765625","1876.978759765625","1876.978759765625"
"16260","2090.72021484375","2090.72021484375","2090.72021484375"
"16280","2051.12548828125","2051.12548828125","2051.12548828125"
"16300","1946.512939453125","1946.512939453125","1946.512939453125"
"16320","1917.738525390625","1917.738525390625","1917.738525390625"
"16340","1949.962646484375","1949.962646484375","1949.962646484375"
"16360","1992.521240234375","1992.521240234375","1992.521240234375"
"16380","1975.744384765625","1975.744384765625","1975.744384765625"
"16400","1982.8311767578125","1982.8311767578125","1982.8311767578125"
"16420","1895.3704833984375","1895.3704833984375","1895.3704833984375"
"16440","2041.966064453125","2041.966064453125","2041.966064453125"
"16460","1912.681884765625","1912.681884765625","1912.681884765625"
"16480","2021.3343505859375","2021.3343505859375","2021.3343505859375"
"16500","1944.4437255859375","1944.4437255859375","1944.4437255859375"
"16520","2037.6407470703125","2037.6407470703125","2037.6407470703125"
"16540","1976.2880859375","1976.2880859375","1976.2880859375"
"16560","1786.650390625","1786.650390625","1786.650390625"
"16580","1664.0916748046875","1664.0916748046875","1664.0916748046875"
"16600","1755.556396484375","1755.556396484375","1755.556396484375"
"16620","2054.8291015625","2054.8291015625","2054.8291015625"
"16640","2056.98974609375","2056.98974609375","2056.98974609375"
"16660","2008.10400390625","2008.10400390625","2008.10400390625"
"16680","1857.973388671875","1857.973388671875","1857.973388671875"
"16700","1714.217041015625","1714.217041015625","1714.217041015625"
"16720","1746.673095703125","1746.673095703125","1746.673095703125"
"16740","2160.5390625","2160.5390625","2160.5390625"
"16760","1778.2056884765625","1778.2056884765625","1778.2056884765625"
"16780","1969.388671875","1969.388671875","1969.388671875"
"16800","1866.036865234375","1866.036865234375","1866.036865234375"
"16820","1849.0772705078125","1849.0772705078125","1849.0772705078125"
"16840","1890.636474609375","1890.636474609375","1890.636474609375"
"16860","1769.9052734375","1769.9052734375","1769.9052734375"
"16880","2307.4306640625","2307.4306640625","2307.4306640625"
"16900","1740.7205810546875","1740.7205810546875","1740.7205810546875"
"16920","1841.740478515625","1841.740478515625","1841.740478515625"
"16940","2023.863037109375","2023.863037109375","2023.863037109375"
"16960","2080.60888671875","2080.60888671875","2080.60888671875"
"16980","1803.7586669921875","1803.7586669921875","1803.7586669921875"
"17000","2066.853515625","2066.853515625","2066.853515625"
"17020","1886.218505859375","1886.218505859375","1886.218505859375"
"17040","1938.789306640625","1938.789306640625","1938.789306640625"
"17060","2174.380615234375","2174.380615234375","2174.380615234375"
"17080","2112.622314453125","2112.622314453125","2112.622314453125"
"17100","1881.79052734375","1881.79052734375","1881.79052734375"
"17120","1956.584228515625","1956.584228515625","1956.584228515625"
"17140","2005.16357421875","2005.16357421875","2005.16357421875"
"17160","1906.6768798828125","1906.6768798828125","1906.6768798828125"
"17180","1618.607177734375","1618.607177734375","1618.607177734375"
"17200","1907.7230224609375","1907.7230224609375","1907.7230224609375"
"17220","2013.788818359375","2013.788818359375","2013.788818359375"
"17240","1865.735595703125","1865.735595703125","1865.735595703125"
"17260","1877.9830322265625","1877.9830322265625","1877.9830322265625"
"17280","1832.3978271484375","1832.3978271484375","1832.3978271484375"
"17300","1869.095947265625","1869.095947265625","1869.095947265625"
"17320","1798.590576171875","1798.590576171875","1798.590576171875"
"17340","2041.8504638671875","2041.8504638671875","2041.8504638671875"
"17360","2036.784912109375","2036.784912109375","2036.784912109375"
"17380","1995.7864990234375","1995.7864990234375","1995.7864990234375"
"17400","1920.448974609375","1920.448974609375","1920.448974609375"
"17420","1962.8499755859375","1962.8499755859375","1962.8499755859375"
"17440","1972.1368408203125","1972.1368408203125","1972.1368408203125"
"17460","1738.289306640625","1738.289306640625","1738.289306640625"
"17480","1799.1871337890625","1799.1871337890625","1799.1871337890625"
"17500","2134.54345703125","2134.54345703125","2134.54345703125"
"17520","1904.9583740234375","1904.9583740234375","1904.9583740234375"
"17540","1702.69775390625","1702.69775390625","1702.69775390625"
"17560","2159.958740234375","2159.958740234375","2159.958740234375"
"17580","1853.3690185546875","1853.3690185546875","1853.3690185546875"
"17600","1910.2259521484375","1910.2259521484375","1910.2259521484375"
"17620","2206.988525390625","2206.988525390625","2206.988525390625"
"17640","1947.3359375","1947.3359375","1947.3359375"
"17660","2233.046630859375","2233.046630859375","2233.046630859375"
"17680","1991.2479248046875","1991.2479248046875","1991.2479248046875"
"17700","1551.537109375","1551.537109375","1551.537109375"
"17720","1842.513671875","1842.513671875","1842.513671875"
"17740","1980.4727783203125","1980.4727783203125","1980.4727783203125"
"17760","1779.1336669921875","1779.1336669921875","1779.1336669921875"
"17780","1801.8939208984375","1801.8939208984375","1801.8939208984375"
"17800","1869.7806396484375","1869.7806396484375","1869.7806396484375"
"17820","1840.9315185546875","1840.9315185546875","1840.9315185546875"
"17840","1880.3388671875","1880.3388671875","1880.3388671875"
"17860","1959.810302734375","1959.810302734375","1959.810302734375"
"17880","1746.1024169921875","1746.1024169921875","1746.1024169921875"
"17900","1816.099609375","1816.099609375","1816.099609375"
"17920","2176.748046875","2176.748046875","2176.748046875"
"17940","1852.4071044921875","1852.4071044921875","1852.4071044921875"
"17960","2076.358154296875","2076.358154296875","2076.358154296875"
"17980","1851.6680908203125","1851.6680908203125","1851.6680908203125"
"18000","1866.1239013671875","1866.1239013671875","1866.1239013671875"
"18020","1795.349609375","1795.349609375","1795.349609375"
"18040","1796.122802734375","1796.122802734375","1796.122802734375"
"18060","1665.7686767578125","1665.7686767578125","1665.7686767578125"
"18080","1933.374755859375","1933.374755859375","1933.374755859375"
"18100","1492.4710693359375","1492.4710693359375","1492.4710693359375"
"18120","1725.9561767578125","1725.9561767578125","1725.9561767578125"
"18140","1955.6005859375","1955.6005859375","1955.6005859375"
"18160","1654.5130615234375","1654.5130615234375","1654.5130615234375"
"18180","1675.896728515625","1675.896728515625","1675.896728515625"
"18200","1890.1456298828125","1890.1456298828125","1890.1456298828125"
"18220","1903.1171875","1903.1171875","1903.1171875"
"18240","1987.169189453125","1987.169189453125","1987.169189453125"
"18260","1753.2943115234375","1753.2943115234375","1753.2943115234375"
"18280","1772.6666259765625","1772.6666259765625","1772.6666259765625"
"18300","1812.76513671875","1812.76513671875","1812.76513671875"
"18320","1910.863037109375","1910.863037109375","1910.863037109375"
"18340","1797.53125","1797.53125","1797.53125"
"18360","1586.886474609375","1586.886474609375","1586.886474609375"
"18380","2054.6162109375","2054.6162109375","2054.6162109375"
"18400","1873.427734375","1873.427734375","1873.427734375"
"18420","1852.110595703125","1852.110595703125","1852.110595703125"
"18440","1940.469482421875","1940.469482421875","1940.469482421875"
"18460","1761.454345703125","1761.454345703125","1761.454345703125"
"18480","1807.547119140625","1807.547119140625","1807.547119140625"
"18500","2099.095458984375","2099.095458984375","2099.095458984375"
"18520","1947.861328125","1947.861328125","1947.861328125"
"18540","1800.4453125","1800.4453125","1800.4453125"
"18560","1781.0789794921875","1781.0789794921875","1781.0789794921875"
"18580","1736.779052734375","1736.779052734375","1736.779052734375"
"18600","2103.04736328125","2103.04736328125","2103.04736328125"
"18620","1871.5374755859375","1871.5374755859375","1871.5374755859375"
"18640","2161.279052734375","2161.279052734375","2161.279052734375"
"18660","1668.125","1668.125","1668.125"
"18680","2042.5833740234375","2042.5833740234375","2042.5833740234375"
"18700","1742.231201171875","1742.231201171875","1742.231201171875"
"18720","2138.173583984375","2138.173583984375","2138.173583984375"
"18740","1679.62353515625","1679.62353515625","1679.62353515625"
"18760","1797.0377197265625","1797.0377197265625","1797.0377197265625"
"18780","1852.4871826171875","1852.4871826171875","1852.4871826171875"
"18800","1934.310302734375","1934.310302734375","1934.310302734375"
"18820","1969.7955322265625","1969.7955322265625","1969.7955322265625"
"18840","1884.21484375","1884.21484375","1884.21484375"
"18860","1790.89306640625","1790.89306640625","1790.89306640625"
"18880","2109.9248046875","2109.9248046875","2109.9248046875"
"18900","1781.6571044921875","1781.6571044921875","1781.6571044921875"
"18920","1772.28369140625","1772.28369140625","1772.28369140625"
"18940","1810.7901611328125","1810.7901611328125","1810.7901611328125"
"18960","1977.884765625","1977.884765625","1977.884765625"
"18980","1745.416259765625","1745.416259765625","1745.416259765625"
"19000","1854.34375","1854.34375","1854.34375"
"19020","1636.3233642578125","1636.3233642578125","1636.3233642578125"
"19040","1667.4036865234375","1667.4036865234375","1667.4036865234375"
"19060","2215.912353515625","2215.912353515625","2215.912353515625"
"19080","1933.969482421875","1933.969482421875","1933.969482421875"
"19100","1869.9481201171875","1869.9481201171875","1869.9481201171875"
"19120","1760.5186767578125","1760.5186767578125","1760.5186767578125"
"19140","1947.335693359375","1947.335693359375","1947.335693359375"
