"Step","zerobase_numdata5lag2noise1.0lo128hi128sz00001max50000_0706_120929 - loss","zerobase_numdata5lag2noise1.0lo128hi128sz00001max50000_0706_120929 - loss__MIN","zerobase_numdata5lag2noise1.0lo128hi128sz00001max50000_0706_120929 - loss__MAX"
"9600","1822.423095703125","1822.423095703125","1822.423095703125"
"9620","2358.86865234375","2358.86865234375","2358.86865234375"
"9640","1971.6514892578125","1971.6514892578125","1971.6514892578125"
"9660","2280.206787109375","2280.206787109375","2280.206787109375"
"9680","1712.4683837890625","1712.4683837890625","1712.4683837890625"
"9700","2283.322265625","2283.322265625","2283.322265625"
"9720","2043.0380859375","2043.0380859375","2043.0380859375"
"9740","1900.7117919921875","1900.7117919921875","1900.7117919921875"
"9760","1627.062744140625","1627.062744140625","1627.062744140625"
"9780","2145.060302734375","2145.060302734375","2145.060302734375"
"9800","1891.8619384765625","1891.8619384765625","1891.8619384765625"
"9820","1900.2384033203125","1900.2384033203125","1900.2384033203125"
"9840","1985.45556640625","1985.45556640625","1985.45556640625"
"9860","1813.2696533203125","1813.2696533203125","1813.2696533203125"
"9880","1978.1368408203125","1978.1368408203125","1978.1368408203125"
"9900","1715.8421630859375","1715.8421630859375","1715.8421630859375"
"9920","2026.2166748046875","2026.2166748046875","2026.2166748046875"
"9940","2297.254150390625","2297.254150390625","2297.254150390625"
"9960","2092.685546875","2092.685546875","2092.685546875"
"9980","1748.6748046875","1748.6748046875","1748.6748046875"
"10000","1708.51611328125","1708.51611328125","1708.51611328125"
"10020","2101.21337890625","2101.21337890625","2101.21337890625"
"10040","1730.8680419921875","1730.8680419921875","1730.8680419921875"
"10060","2211.16748046875","2211.16748046875","2211.16748046875"
"10080","2275.50537109375","2275.50537109375","2275.50537109375"
"10100","2167.75146484375","2167.75146484375","2167.75146484375"
"10120","2240.161865234375","2240.161865234375","2240.161865234375"
"10140","1914.986572265625","1914.986572265625","1914.986572265625"
"10160","1917.845458984375","1917.845458984375","1917.845458984375"
"10180","1931.0765380859375","1931.0765380859375","1931.0765380859375"
"10200","1863.6409912109375","1863.6409912109375","1863.6409912109375"
"10220","1846.708740234375","1846.708740234375","1846.708740234375"
"10240","1795.485595703125","1795.485595703125","1795.485595703125"
"10260","2056.202880859375","2056.202880859375","2056.202880859375"
"10280","2071.39208984375","2071.39208984375","2071.39208984375"
"10300","1930.4249267578125","1930.4249267578125","1930.4249267578125"
"10320","1900.274169921875","1900.274169921875","1900.274169921875"
"10340","1680.7462158203125","1680.7462158203125","1680.7462158203125"
"10360","2146.251708984375","2146.251708984375","2146.251708984375"
"10380","2090.601806640625","2090.601806640625","2090.601806640625"
"10400","1930.54833984375","1930.54833984375","1930.54833984375"
"10420","2039.40380859375","2039.40380859375","2039.40380859375"
"10440","2130.32861328125","2130.32861328125","2130.32861328125"
"10460","1888.552734375","1888.552734375","1888.552734375"
"10480","2027.85546875","2027.85546875","2027.85546875"
"10500","1993.2725830078125","1993.2725830078125","1993.2725830078125"
"10520","1788.7572021484375","1788.7572021484375","1788.7572021484375"
"10540","1932.955322265625","1932.955322265625","1932.955322265625"
"10560","2092.701416015625","2092.701416015625","2092.701416015625"
"10580","1820.7552490234375","1820.7552490234375","1820.7552490234375"
"10600","2251.61181640625","2251.61181640625","2251.61181640625"
"10620","1674.6268310546875","1674.6268310546875","1674.6268310546875"
"10640","2135.96337890625","2135.96337890625","2135.96337890625"
"10660","2007.3524169921875","2007.3524169921875","2007.3524169921875"
"10680","1894.013916015625","1894.013916015625","1894.013916015625"
"10700","1651.286865234375","1651.286865234375","1651.286865234375"
"10720","2213.738037109375","2213.738037109375","2213.738037109375"
"10740","1799.793701171875","1799.793701171875","1799.793701171875"
"10760","1896.004638671875","1896.004638671875","1896.004638671875"
"10780","1857.3377685546875","1857.3377685546875","1857.3377685546875"
"10800","1827.4609375","1827.4609375","1827.4609375"
"10820","2175.996826171875","2175.996826171875","2175.996826171875"
"10840","1897.6634521484375","1897.6634521484375","1897.6634521484375"
"10860","1874.4749755859375","1874.4749755859375","1874.4749755859375"
"10880","2231.7236328125","2231.7236328125","2231.7236328125"
"10900","1625.1021728515625","1625.1021728515625","1625.1021728515625"
"10920","1676.9447021484375","1676.9447021484375","1676.9447021484375"
"10940","2064.330322265625","2064.330322265625","2064.330322265625"
"10960","1910.203857421875","1910.203857421875","1910.203857421875"
"10980","1906.760009765625","1906.760009765625","1906.760009765625"
"11000","1406.5230712890625","1406.5230712890625","1406.5230712890625"
"11020","1881.4974365234375","1881.4974365234375","1881.4974365234375"
"11040","2264.464111328125","2264.464111328125","2264.464111328125"
"11060","1972.7991943359375","1972.7991943359375","1972.7991943359375"
"11080","1868.40771484375","1868.40771484375","1868.40771484375"
"11100","1662.70361328125","1662.70361328125","1662.70361328125"
"11120","2073.890625","2073.890625","2073.890625"
"11140","2203.07958984375","2203.07958984375","2203.07958984375"
"11160","1909.6646728515625","1909.6646728515625","1909.6646728515625"
"11180","2035.4407958984375","2035.4407958984375","2035.4407958984375"
"11200","2183.339599609375","2183.339599609375","2183.339599609375"
"11220","2060.163818359375","2060.163818359375","2060.163818359375"
"11240","1787.91259765625","1787.91259765625","1787.91259765625"
"11260","1959.34228515625","1959.34228515625","1959.34228515625"
"11280","2177.35205078125","2177.35205078125","2177.35205078125"
"11300","1988.1605224609375","1988.1605224609375","1988.1605224609375"
"11320","2053.983642578125","2053.983642578125","2053.983642578125"
"11340","2019.4344482421875","2019.4344482421875","2019.4344482421875"
"11360","1756.4305419921875","1756.4305419921875","1756.4305419921875"
"11380","2056.08056640625","2056.08056640625","2056.08056640625"
"11400","1908.6314697265625","1908.6314697265625","1908.6314697265625"
"11420","2008.00244140625","2008.00244140625","2008.00244140625"
"11440","1890.4224853515625","1890.4224853515625","1890.4224853515625"
"11460","1684.8331298828125","1684.8331298828125","1684.8331298828125"
"11480","1736.9151611328125","1736.9151611328125","1736.9151611328125"
"11500","1669.39501953125","1669.39501953125","1669.39501953125"
"11520","1856.2430419921875","1856.2430419921875","1856.2430419921875"
"11540","1688.267333984375","1688.267333984375","1688.267333984375"
"11560","1880.0050048828125","1880.0050048828125","1880.0050048828125"
"11580","2061.716552734375","2061.716552734375","2061.716552734375"
"11600","2153.193603515625","2153.193603515625","2153.193603515625"
"11620","1727.138916015625","1727.138916015625","1727.138916015625"
"11640","1872.40771484375","1872.40771484375","1872.40771484375"
"11660","1806.899169921875","1806.899169921875","1806.899169921875"
"11680","1961.8289794921875","1961.8289794921875","1961.8289794921875"
"11700","2249.920166015625","2249.920166015625","2249.920166015625"
"11720","1801.879638671875","1801.879638671875","1801.879638671875"
"11740","1841.321533203125","1841.321533203125","1841.321533203125"
"11760","2204.3125","2204.3125","2204.3125"
"11780","2263.195068359375","2263.195068359375","2263.195068359375"
"11800","1910.7301025390625","1910.7301025390625","1910.7301025390625"
"11820","1959.4793701171875","1959.4793701171875","1959.4793701171875"
"11840","1704.5626220703125","1704.5626220703125","1704.5626220703125"
"11860","2202.088623046875","2202.088623046875","2202.088623046875"
"11880","1934.1082763671875","1934.1082763671875","1934.1082763671875"
"11900","2195.12548828125","2195.12548828125","2195.12548828125"
"11920","1817.277587890625","1817.277587890625","1817.277587890625"
"11940","1964.85498046875","1964.85498046875","1964.85498046875"
"11960","1895.8265380859375","1895.8265380859375","1895.8265380859375"
"11980","2080.488037109375","2080.488037109375","2080.488037109375"
"12000","1882.640869140625","1882.640869140625","1882.640869140625"
"12020","1780.6947021484375","1780.6947021484375","1780.6947021484375"
"12040","1864.1634521484375","1864.1634521484375","1864.1634521484375"
"12060","2039.66015625","2039.66015625","2039.66015625"
"12080","1717.1783447265625","1717.1783447265625","1717.1783447265625"
"12100","2007.6881103515625","2007.6881103515625","2007.6881103515625"
"12120","1990.1807861328125","1990.1807861328125","1990.1807861328125"
"12140","2059.151123046875","2059.151123046875","2059.151123046875"
"12160","1861.967041015625","1861.967041015625","1861.967041015625"
"12180","1802.320556640625","1802.320556640625","1802.320556640625"
"12200","1819.17919921875","1819.17919921875","1819.17919921875"
"12220","2009.341064453125","2009.341064453125","2009.341064453125"
"12240","2221.76171875","2221.76171875","2221.76171875"
"12260","1993.43115234375","1993.43115234375","1993.43115234375"
"12280","1677.0228271484375","1677.0228271484375","1677.0228271484375"
"12300","2103.90283203125","2103.90283203125","2103.90283203125"
"12320","1948.9176025390625","1948.9176025390625","1948.9176025390625"
"12340","2067.576904296875","2067.576904296875","2067.576904296875"
"12360","1675.9840087890625","1675.9840087890625","1675.9840087890625"
"12380","2120.858642578125","2120.858642578125","2120.858642578125"
"12400","1779.14501953125","1779.14501953125","1779.14501953125"
"12420","1799.3712158203125","1799.3712158203125","1799.3712158203125"
"12440","2047.842041015625","2047.842041015625","2047.842041015625"
"12460","2165.052001953125","2165.052001953125","2165.052001953125"
"12480","1737.4237060546875","1737.4237060546875","1737.4237060546875"
"12500","1912.907470703125","1912.907470703125","1912.907470703125"
"12520","1927.1334228515625","1927.1334228515625","1927.1334228515625"
"12540","1832.035888671875","1832.035888671875","1832.035888671875"
"12560","2332.02587890625","2332.02587890625","2332.02587890625"
"12580","1860.1844482421875","1860.1844482421875","1860.1844482421875"
"12600","1889.9893798828125","1889.9893798828125","1889.9893798828125"
"12620","2022.5472412109375","2022.5472412109375","2022.5472412109375"
"12640","1835.717041015625","1835.717041015625","1835.717041015625"
"12660","1818.8984375","1818.8984375","1818.8984375"
"12680","1789.9532470703125","1789.9532470703125","1789.9532470703125"
"12700","1846.7568359375","1846.7568359375","1846.7568359375"
"12720","1941.1136474609375","1941.1136474609375","1941.1136474609375"
"12740","1643.630859375","1643.630859375","1643.630859375"
"12760","1665.4359130859375","1665.4359130859375","1665.4359130859375"
"12780","1575.32470703125","1575.32470703125","1575.32470703125"
"12800","1777.595947265625","1777.595947265625","1777.595947265625"
"12820","1439.515625","1439.515625","1439.515625"
"12840","1984.3099365234375","1984.3099365234375","1984.3099365234375"
"12860","1677.8546142578125","1677.8546142578125","1677.8546142578125"
"12880","1769.1634521484375","1769.1634521484375","1769.1634521484375"
"12900","1902.7646484375","1902.7646484375","1902.7646484375"
"12920","1783.4063720703125","1783.4063720703125","1783.4063720703125"
"12940","1737.116943359375","1737.116943359375","1737.116943359375"
"12960","1927.5260009765625","1927.5260009765625","1927.5260009765625"
"12980","2021.8209228515625","2021.8209228515625","2021.8209228515625"
"13000","2009.0318603515625","2009.0318603515625","2009.0318603515625"
"13020","1988.91552734375","1988.91552734375","1988.91552734375"
"13040","1573.6612548828125","1573.6612548828125","1573.6612548828125"
"13060","1874.234375","1874.234375","1874.234375"
"13080","1786.36669921875","1786.36669921875","1786.36669921875"
"13100","1946.0242919921875","1946.0242919921875","1946.0242919921875"
"13120","1889.5032958984375","1889.5032958984375","1889.5032958984375"
"13140","1860.4168701171875","1860.4168701171875","1860.4168701171875"
"13160","1638.6407470703125","1638.6407470703125","1638.6407470703125"
"13180","1880.445556640625","1880.445556640625","1880.445556640625"
"13200","1777.30029296875","1777.30029296875","1777.30029296875"
"13220","1849.0811767578125","1849.0811767578125","1849.0811767578125"
"13240","2054.06005859375","2054.06005859375","2054.06005859375"
"13260","1489.790283203125","1489.790283203125","1489.790283203125"
"13280","1605.43798828125","1605.43798828125","1605.43798828125"
"13300","1847.7066650390625","1847.7066650390625","1847.7066650390625"
"13320","1682.4896240234375","1682.4896240234375","1682.4896240234375"
"13340","1898.664306640625","1898.664306640625","1898.664306640625"
"13360","1938.54443359375","1938.54443359375","1938.54443359375"
"13380","1508.4912109375","1508.4912109375","1508.4912109375"
"13400","1683.041259765625","1683.041259765625","1683.041259765625"
"13420","1711.9681396484375","1711.9681396484375","1711.9681396484375"
"13440","1827.0338134765625","1827.0338134765625","1827.0338134765625"
"13460","1596.302734375","1596.302734375","1596.302734375"
"13480","1972.680908203125","1972.680908203125","1972.680908203125"
"13500","1799.555908203125","1799.555908203125","1799.555908203125"
"13520","1692.22607421875","1692.22607421875","1692.22607421875"
"13540","1760.1944580078125","1760.1944580078125","1760.1944580078125"
"13560","1737.6729736328125","1737.6729736328125","1737.6729736328125"
"13580","1725.9024658203125","1725.9024658203125","1725.9024658203125"
"13600","1774.036865234375","1774.036865234375","1774.036865234375"
"13620","1758.89990234375","1758.89990234375","1758.89990234375"
"13640","1791.5789794921875","1791.5789794921875","1791.5789794921875"
"13660","1592.8890380859375","1592.8890380859375","1592.8890380859375"
"13680","2045.8896484375","2045.8896484375","2045.8896484375"
"13700","2187.437744140625","2187.437744140625","2187.437744140625"
"13720","1745.4989013671875","1745.4989013671875","1745.4989013671875"
"13740","1669.9466552734375","1669.9466552734375","1669.9466552734375"
"13760","1665.119384765625","1665.119384765625","1665.119384765625"
"13780","1484.7818603515625","1484.7818603515625","1484.7818603515625"
"13800","1838.680908203125","1838.680908203125","1838.680908203125"
"13820","1576.0638427734375","1576.0638427734375","1576.0638427734375"
"13840","1762.5655517578125","1762.5655517578125","1762.5655517578125"
"13860","1758.0537109375","1758.0537109375","1758.0537109375"
"13880","1834.6361083984375","1834.6361083984375","1834.6361083984375"
"13900","1991.762451171875","1991.762451171875","1991.762451171875"
"13920","1668.76025390625","1668.76025390625","1668.76025390625"
"13940","1933.7886962890625","1933.7886962890625","1933.7886962890625"
"13960","1925.0504150390625","1925.0504150390625","1925.0504150390625"
"13980","1650.4366455078125","1650.4366455078125","1650.4366455078125"
"14000","1731.6123046875","1731.6123046875","1731.6123046875"
"14020","1781.0626220703125","1781.0626220703125","1781.0626220703125"
"14040","1850.324462890625","1850.324462890625","1850.324462890625"
"14060","1849.8695068359375","1849.8695068359375","1849.8695068359375"
"14080","2257.3662109375","2257.3662109375","2257.3662109375"
"14100","1520.8304443359375","1520.8304443359375","1520.8304443359375"
"14120","2081.104248046875","2081.104248046875","2081.104248046875"
"14140","2009.207275390625","2009.207275390625","2009.207275390625"
"14160","1347.9039306640625","1347.9039306640625","1347.9039306640625"
"14180","1807.40966796875","1807.40966796875","1807.40966796875"
"14200","1635.4844970703125","1635.4844970703125","1635.4844970703125"
"14220","1878.6796875","1878.6796875","1878.6796875"
"14240","1780.3778076171875","1780.3778076171875","1780.3778076171875"
"14260","1690.427490234375","1690.427490234375","1690.427490234375"
"14280","1501.724853515625","1501.724853515625","1501.724853515625"
"14300","1786.184326171875","1786.184326171875","1786.184326171875"
"14320","1839.3721923828125","1839.3721923828125","1839.3721923828125"
"14340","1591.5142822265625","1591.5142822265625","1591.5142822265625"
"14360","1814.9127197265625","1814.9127197265625","1814.9127197265625"
"14380","1756.2059326171875","1756.2059326171875","1756.2059326171875"
"14400","1975.4873046875","1975.4873046875","1975.4873046875"
"14420","1859.1826171875","1859.1826171875","1859.1826171875"
"14440","1861.42333984375","1861.42333984375","1861.42333984375"
"14460","1633.723388671875","1633.723388671875","1633.723388671875"
"14480","1566.1783447265625","1566.1783447265625","1566.1783447265625"
"14500","1871.1318359375","1871.1318359375","1871.1318359375"
"14520","1794.7647705078125","1794.7647705078125","1794.7647705078125"
"14540","1795.066162109375","1795.066162109375","1795.066162109375"
"14560","1910.0028076171875","1910.0028076171875","1910.0028076171875"
"14580","1632.669921875","1632.669921875","1632.669921875"
"14600","1797.331787109375","1797.331787109375","1797.331787109375"
"14620","1888.4783935546875","1888.4783935546875","1888.4783935546875"
"14640","2086.899169921875","2086.899169921875","2086.899169921875"
"14660","1599.1434326171875","1599.1434326171875","1599.1434326171875"
"14680","1796.8624267578125","1796.8624267578125","1796.8624267578125"
"14700","1892.1783447265625","1892.1783447265625","1892.1783447265625"
"14720","1902.9871826171875","1902.9871826171875","1902.9871826171875"
"14740","1812.902587890625","1812.902587890625","1812.902587890625"
"14760","1844.8353271484375","1844.8353271484375","1844.8353271484375"
"14780","1468.62939453125","1468.62939453125","1468.62939453125"
"14800","1606.634033203125","1606.634033203125","1606.634033203125"
"14820","1432.7642822265625","1432.7642822265625","1432.7642822265625"
"14840","1888.3472900390625","1888.3472900390625","1888.3472900390625"
"14860","1597.524658203125","1597.524658203125","1597.524658203125"
"14880","1652.0084228515625","1652.0084228515625","1652.0084228515625"
"14900","2265.07958984375","2265.07958984375","2265.07958984375"
"14920","1668.7808837890625","1668.7808837890625","1668.7808837890625"
"14940","1799.603759765625","1799.603759765625","1799.603759765625"
"14960","1636.3992919921875","1636.3992919921875","1636.3992919921875"
"14980","1774.8621826171875","1774.8621826171875","1774.8621826171875"
"15000","1728.750244140625","1728.750244140625","1728.750244140625"
"15020","1590.9759521484375","1590.9759521484375","1590.9759521484375"
"15040","1958.5302734375","1958.5302734375","1958.5302734375"
"15060","1745.9852294921875","1745.9852294921875","1745.9852294921875"
"15080","1932.7337646484375","1932.7337646484375","1932.7337646484375"
"15100","1713.974853515625","1713.974853515625","1713.974853515625"
"15120","1663.938720703125","1663.938720703125","1663.938720703125"
"15140","1742.437255859375","1742.437255859375","1742.437255859375"
"15160","2022.509033203125","2022.509033203125","2022.509033203125"
"15180","1729.4615478515625","1729.4615478515625","1729.4615478515625"
"15200","2208.993896484375","2208.993896484375","2208.993896484375"
"15220","1769.050537109375","1769.050537109375","1769.050537109375"
"15240","1656.9459228515625","1656.9459228515625","1656.9459228515625"
"15260","1594.64111328125","1594.64111328125","1594.64111328125"
"15280","1850.46630859375","1850.46630859375","1850.46630859375"
"15300","1937.2371826171875","1937.2371826171875","1937.2371826171875"
"15320","1704.6307373046875","1704.6307373046875","1704.6307373046875"
"15340","1736.609375","1736.609375","1736.609375"
"15360","1694.74853515625","1694.74853515625","1694.74853515625"
"15380","1602.828369140625","1602.828369140625","1602.828369140625"
"15400","1741.5552978515625","1741.5552978515625","1741.5552978515625"
"15420","1781.7296142578125","1781.7296142578125","1781.7296142578125"
"15440","1945.2586669921875","1945.2586669921875","1945.2586669921875"
"15460","1459.6614990234375","1459.6614990234375","1459.6614990234375"
"15480","1759.6571044921875","1759.6571044921875","1759.6571044921875"
"15500","1574.9696044921875","1574.9696044921875","1574.9696044921875"
"15520","1813.7003173828125","1813.7003173828125","1813.7003173828125"
"15540","1630.173095703125","1630.173095703125","1630.173095703125"
"15560","1988.1754150390625","1988.1754150390625","1988.1754150390625"
"15580","1397.316162109375","1397.316162109375","1397.316162109375"
"15600","1790.8465576171875","1790.8465576171875","1790.8465576171875"
"15620","1946.0220947265625","1946.0220947265625","1946.0220947265625"
"15640","1900.2177734375","1900.2177734375","1900.2177734375"
"15660","1770.3177490234375","1770.3177490234375","1770.3177490234375"
"15680","1766.3824462890625","1766.3824462890625","1766.3824462890625"
"15700","1916.38671875","1916.38671875","1916.38671875"
"15720","1666.771240234375","1666.771240234375","1666.771240234375"
"15740","2069.1884765625","2069.1884765625","2069.1884765625"
"15760","1500.6268310546875","1500.6268310546875","1500.6268310546875"
"15780","1991.09912109375","1991.09912109375","1991.09912109375"
"15800","1923.6392822265625","1923.6392822265625","1923.6392822265625"
"15820","1604.7965087890625","1604.7965087890625","1604.7965087890625"
"15840","1558.4962158203125","1558.4962158203125","1558.4962158203125"
"15860","1968.7591552734375","1968.7591552734375","1968.7591552734375"
"15880","1709.4283447265625","1709.4283447265625","1709.4283447265625"
"15900","1904.165283203125","1904.165283203125","1904.165283203125"
"15920","1816.3150634765625","1816.3150634765625","1816.3150634765625"
"15940","1977.3077392578125","1977.3077392578125","1977.3077392578125"
"15960","1827.6492919921875","1827.6492919921875","1827.6492919921875"
"15980","1954.152099609375","1954.152099609375","1954.152099609375"
"16000","1832.633056640625","1832.633056640625","1832.633056640625"
"16020","1542.406494140625","1542.406494140625","1542.406494140625"
"16040","1600.39453125","1600.39453125","1600.39453125"
"16060","1677.4927978515625","1677.4927978515625","1677.4927978515625"
"16080","1419.4739990234375","1419.4739990234375","1419.4739990234375"
"16100","1739.1552734375","1739.1552734375","1739.1552734375"
"16120","1378.1473388671875","1378.1473388671875","1378.1473388671875"
"16140","1739.239013671875","1739.239013671875","1739.239013671875"
"16160","1771.3326416015625","1771.3326416015625","1771.3326416015625"
"16180","1601.88623046875","1601.88623046875","1601.88623046875"
"16200","1803.8544921875","1803.8544921875","1803.8544921875"
"16220","1758.468994140625","1758.468994140625","1758.468994140625"
"16240","1704.4503173828125","1704.4503173828125","1704.4503173828125"
"16260","1954.64208984375","1954.64208984375","1954.64208984375"
"16280","1731.2122802734375","1731.2122802734375","1731.2122802734375"
"16300","1818.457763671875","1818.457763671875","1818.457763671875"
"16320","1809.808349609375","1809.808349609375","1809.808349609375"
"16340","1611.817138671875","1611.817138671875","1611.817138671875"
"16360","1808.58447265625","1808.58447265625","1808.58447265625"
"16380","1873.62060546875","1873.62060546875","1873.62060546875"
"16400","1820.09521484375","1820.09521484375","1820.09521484375"
"16420","1693.9974365234375","1693.9974365234375","1693.9974365234375"
"16440","1716.1768798828125","1716.1768798828125","1716.1768798828125"
"16460","1916.1925048828125","1916.1925048828125","1916.1925048828125"
"16480","1863.5220947265625","1863.5220947265625","1863.5220947265625"
"16500","1605.1929931640625","1605.1929931640625","1605.1929931640625"
"16520","1786.9453125","1786.9453125","1786.9453125"
"16540","1815.1939697265625","1815.1939697265625","1815.1939697265625"
"16560","1647.0301513671875","1647.0301513671875","1647.0301513671875"
"16580","1510.2969970703125","1510.2969970703125","1510.2969970703125"
"16600","1505.415283203125","1505.415283203125","1505.415283203125"
"16620","1875.352783203125","1875.352783203125","1875.352783203125"
"16640","1895.3914794921875","1895.3914794921875","1895.3914794921875"
"16660","1796.6966552734375","1796.6966552734375","1796.6966552734375"
"16680","1683.6759033203125","1683.6759033203125","1683.6759033203125"
"16700","1491.599365234375","1491.599365234375","1491.599365234375"
"16720","1595.378662109375","1595.378662109375","1595.378662109375"
"16740","1982.4471435546875","1982.4471435546875","1982.4471435546875"
"16760","1616.0184326171875","1616.0184326171875","1616.0184326171875"
"16780","1786.5921630859375","1786.5921630859375","1786.5921630859375"
"16800","1742.6759033203125","1742.6759033203125","1742.6759033203125"
"16820","1608.0208740234375","1608.0208740234375","1608.0208740234375"
"16840","1769.879150390625","1769.879150390625","1769.879150390625"
"16860","1239.324951171875","1239.324951171875","1239.324951171875"
"16880","2006.164794921875","2006.164794921875","2006.164794921875"
"16900","1772.56689453125","1772.56689453125","1772.56689453125"
"16920","1616.8616943359375","1616.8616943359375","1616.8616943359375"
"16940","1781.50244140625","1781.50244140625","1781.50244140625"
"16960","1817.634765625","1817.634765625","1817.634765625"
"16980","1549.8896484375","1549.8896484375","1549.8896484375"
"17000","1696.3853759765625","1696.3853759765625","1696.3853759765625"
"17020","1604.2313232421875","1604.2313232421875","1604.2313232421875"
"17040","1799.4149169921875","1799.4149169921875","1799.4149169921875"
"17060","2013.7620849609375","2013.7620849609375","2013.7620849609375"
"17080","1901.0228271484375","1901.0228271484375","1901.0228271484375"
"17100","1659.572021484375","1659.572021484375","1659.572021484375"
"17120","1758.01806640625","1758.01806640625","1758.01806640625"
"17140","1821.463134765625","1821.463134765625","1821.463134765625"
"17160","1682.53173828125","1682.53173828125","1682.53173828125"
"17180","1437.294189453125","1437.294189453125","1437.294189453125"
"17200","1622.9193115234375","1622.9193115234375","1622.9193115234375"
"17220","1664.4454345703125","1664.4454345703125","1664.4454345703125"
"17240","1693.5078125","1693.5078125","1693.5078125"
"17260","1275.266357421875","1275.266357421875","1275.266357421875"
"17280","1406.08251953125","1406.08251953125","1406.08251953125"
"17300","1596.0487060546875","1596.0487060546875","1596.0487060546875"
"17320","1770.2095947265625","1770.2095947265625","1770.2095947265625"
"17340","1844.996826171875","1844.996826171875","1844.996826171875"
"17360","1784.2635498046875","1784.2635498046875","1784.2635498046875"
"17380","1804.939697265625","1804.939697265625","1804.939697265625"
"17400","1743.621337890625","1743.621337890625","1743.621337890625"
"17420","1714.94970703125","1714.94970703125","1714.94970703125"
"17440","1811.3680419921875","1811.3680419921875","1811.3680419921875"
"17460","1641.2864990234375","1641.2864990234375","1641.2864990234375"
"17480","1579.8843994140625","1579.8843994140625","1579.8843994140625"
"17500","2030.847412109375","2030.847412109375","2030.847412109375"
"17520","1641.81396484375","1641.81396484375","1641.81396484375"
"17540","1538.7198486328125","1538.7198486328125","1538.7198486328125"
"17560","1829.07568359375","1829.07568359375","1829.07568359375"
"17580","1558.1256103515625","1558.1256103515625","1558.1256103515625"
"17600","1849.712890625","1849.712890625","1849.712890625"
"17620","2023.6993408203125","2023.6993408203125","2023.6993408203125"
"17640","1739.2222900390625","1739.2222900390625","1739.2222900390625"
"17660","2018.904296875","2018.904296875","2018.904296875"
"17680","1656.6593017578125","1656.6593017578125","1656.6593017578125"
"17700","1230.9332275390625","1230.9332275390625","1230.9332275390625"
"17720","1530.2708740234375","1530.2708740234375","1530.2708740234375"
"17740","1831.6356201171875","1831.6356201171875","1831.6356201171875"
"17760","1597.0050048828125","1597.0050048828125","1597.0050048828125"
"17780","1507.1134033203125","1507.1134033203125","1507.1134033203125"
"17800","1574.6280517578125","1574.6280517578125","1574.6280517578125"
"17820","1616.34228515625","1616.34228515625","1616.34228515625"
"17840","1651.3568115234375","1651.3568115234375","1651.3568115234375"
"17860","1807.9774169921875","1807.9774169921875","1807.9774169921875"
"17880","1531.621337890625","1531.621337890625","1531.621337890625"
"17900","1651.894287109375","1651.894287109375","1651.894287109375"
"17920","1918.653076171875","1918.653076171875","1918.653076171875"
"17940","1674.164794921875","1674.164794921875","1674.164794921875"
"17960","1873.2628173828125","1873.2628173828125","1873.2628173828125"
"17980","1592.4598388671875","1592.4598388671875","1592.4598388671875"
"18000","1614.109619140625","1614.109619140625","1614.109619140625"
"18020","1682.234130859375","1682.234130859375","1682.234130859375"
"18040","1646.8818359375","1646.8818359375","1646.8818359375"
"18060","1339.754638671875","1339.754638671875","1339.754638671875"
"18080","1858.399658203125","1858.399658203125","1858.399658203125"
"18100","1321.7220458984375","1321.7220458984375","1321.7220458984375"
"18120","1453.1158447265625","1453.1158447265625","1453.1158447265625"
"18140","1736.6915283203125","1736.6915283203125","1736.6915283203125"
"18160","1471.765869140625","1471.765869140625","1471.765869140625"
"18180","1584.4346923828125","1584.4346923828125","1584.4346923828125"
"18200","1628.15625","1628.15625","1628.15625"
"18220","1718.7650146484375","1718.7650146484375","1718.7650146484375"
"18240","1710.9927978515625","1710.9927978515625","1710.9927978515625"
"18260","1558.8133544921875","1558.8133544921875","1558.8133544921875"
"18280","1620.9566650390625","1620.9566650390625","1620.9566650390625"
"18300","1491.679931640625","1491.679931640625","1491.679931640625"
"18320","1617.5274658203125","1617.5274658203125","1617.5274658203125"
"18340","1589.86279296875","1589.86279296875","1589.86279296875"
"18360","1370.0211181640625","1370.0211181640625","1370.0211181640625"
"18380","1866.1690673828125","1866.1690673828125","1866.1690673828125"
"18400","1653.1190185546875","1653.1190185546875","1653.1190185546875"
"18420","1623.4727783203125","1623.4727783203125","1623.4727783203125"
"18440","1616.437744140625","1616.437744140625","1616.437744140625"
"18460","1555.01806640625","1555.01806640625","1555.01806640625"
"18480","1758.7177734375","1758.7177734375","1758.7177734375"
"18500","1980.391845703125","1980.391845703125","1980.391845703125"
"18520","1761.5814208984375","1761.5814208984375","1761.5814208984375"
"18540","1732.9241943359375","1732.9241943359375","1732.9241943359375"
"18560","1608.4287109375","1608.4287109375","1608.4287109375"
"18580","1585.9390869140625","1585.9390869140625","1585.9390869140625"
"18600","1821.2979736328125","1821.2979736328125","1821.2979736328125"
"18620","1729.1744384765625","1729.1744384765625","1729.1744384765625"
"18640","2040.808349609375","2040.808349609375","2040.808349609375"
"18660","1420.908447265625","1420.908447265625","1420.908447265625"
"18680","1938.563720703125","1938.563720703125","1938.563720703125"
"18700","1724.7076416015625","1724.7076416015625","1724.7076416015625"
"18720","2033.355712890625","2033.355712890625","2033.355712890625"
"18740","1472.880859375","1472.880859375","1472.880859375"
"18760","1643.6470947265625","1643.6470947265625","1643.6470947265625"
